10 0.01 90	
	352
	360
	359
	327
	333
	356
	343
	334
	319
	361
	345
	342
	357
	330
	336
	313
	338
	342
	338
	344
	362
	340
	332
	334
	361
	352
	339
	342
	341
	329
	334
	332
	344
	335
	351
	335
	328
	360
	360
	345
	363
	343
	337
	338
	321
	336
	317
	337
	343
	348
	339
	337
	348
	334
	315
	334
	328
	324
	325
	345
	372
	337
	326
	314
	329
	336
	331
	325
	319
	340
	327
	317
	321
	332
	327
	329
	312
	320
	322
	330
	345
	313
	328
	324
	335
	348
	316
	319
	316
	356
	338
	330
	327
	324
	331
	330
	296
	300
	335
	345
	343
	340
	324
	333
	304
	327
	312
	278
	313
	341
	327
	346
	330
	322
	330
	338
	343
	315
	318
	334
	338
	314
	302
	314
	332
	325
	323
	328
	327
	340
	323
	303
	323
	339
	344
	329
	317
	306
	345
	348
	320
	330
	344
	326
	340
	357
	317
	326
	332
	313
	297
	325
	348
	318
	316
	330
	300
	322
	346
	298
	315
	326
	329
	318
	326
	341
	338
	320
	329
	316
	288
	313
	320
	293
	315
	330
	317
	309
	318
	296
	319
	355
	326
	312
	309
	290
	298
	307
	319
	320
	305
	301
	311
	299
	280
	301
	317
	303
	303
	289
	323
	322
	313
	283
	297
	285
	271
	287
	311
	317
	316
	320
	298
	327
	334
	320
	315
	311
	307
	335
	291
	285
	298
	309
	321
	328
	321
	293
	299
	312
	309
	291
	306
	315
	316
	310
	320
	320
	318
	316
	306
	285
	292
	293
	313
	324
	307
	293
	305
	306
	306
	314
	300
	308
	302
	297
	306
	292
	278
	285
	289
	304
	304
	319
	327
	325
	314
	323
	313
	317
	323
	311
	287
	306
	305
	300
	305
	314
	317
	308
	301
	296
	333
	292
	299
	315
	315
	303
	331
	316
	318
	332
	314
	329
	321
	308
	314
	324
	312
	329
	335
	325
	358
	361
	351
	372
	363
	394
	389
	414
	428
	447
	472
	500
	544
	563
	586
	625
	636
	621
	659
	690
	671
	733
	712
	698
	699
	693
	682
	674
	673
	627
	607
	592
	573
	558
	543
	538
	532
	499
	491
	463
	443
	431
	429
	412
	399
	370
	363
	351
	367
	362
	334
	327
	337
	346
	341
	304
	317
	319
	306
	298
	305
	294
	293
	305
	291
	306
	308
	285
	275
	295
	291
	286
	292
	302
	283
	316
	301
	282
	292
	299
	280
	280
	279
	288
	269
	289
	313
	304
	291
	301
	298
	285
	281
	286
	278
	287
	286
	312
	311
	289
	287
	292
	298
	280
	267
	260
	268
	277
	263
	281
	277
	279
	286
	273
	276
	286
	274
	303
	289
	278
	283
	267
	282
	279
	282
	297
	286
	298
	296
	282
	314
	301
	285
	295
	283
	271
	269
	281
	292
	267
	261
	258
	264
	282
	268
	274
	290
	291
	276
	276
	267
	286
	297
	265
	273
	276
	270
	303
	281
	303
	289
	284
	283
	284
	284
	270
	272
	274
	266
	270
	267
	277
	272
	266
	280
	271
	262
	269
	262
	275
	269
	254
	261
	273
	277
	262
	259
	268
	291
	284
	270
	274
	267
	261
	267
	262
	255
	262
	262
	252
	270
	279
	262
	275
	272
	268
	264
	267
	270
	264
	263
	269
	291
	269
	254
	244
	284
	263
	270
	283
	272
	273
	271
	250
	255
	258
	269
	262
	269
	261
	253
	254
	293
	289
	276
	297
	294
	263
	280
	261
	278
	295
	271
	288
	286
	309
	291
	291
	314
	305
	310
	310
	293
	318
	324
	330
	328
	354
	324
	340
	335
	346
	378
	355
	369
	357
	369
	355
	385
	407
	375
	368
	358
	339
	324
	312
	355
	362
	358
	358
	349
	360
	367
	337
	326
	343
	335
	315
	301
	316
	309
	337
	306
	311
	302
	299
	327
	299
	289
	299
	296
	276
	308
	296
	318
	285
	293
	290
	304
	314
	312
	301
	310
	298
	287
	289
	290
	288
	296
	285
	299
	305
	279
	288
	283
	281
	274
	293
	298
	299
	296
	274
	290
	280
	293
	293
	284
	278
	294
	289
	279
	260
	282
	286
	280
	275
	271
	271
	252
	257
	227
	230
	252
	255
	269
	268
	258
	251
	263
	268
	252
	237
	256
	247
	269
	246
	248
	235
	255
	255
	245
	257
	257
	256
	240
	243
	236
	260
	277
	255
	267
	238
	258
	259
	269
	259
	265
	274
	234
	264
	240
	239
	247
	227
	224
	246
	250
	248
	239
	235
	264
	262
	254
	246
	256
	243
	246
	231
	236
	249
	249
	242
	236
	247
	260
	237
	238
	238
	231
	225
	237
	245
	253
	238
	229
	249
	266
	249
	234
	224
	241
	249
	236
	241
	240
	240
	236
	247
	251
	240
	268
	255
	249
	252
	270
	252
	234
	231
	229
	232
	232
	242
	240
	247
	240
	245
	233
	237
	217
	239
	247
	234
	239
	228
	248
	246
	243
	231
	235
	234
	236
	238
	251
	247
	232
	228
	231
	220
	218
	245
	259
	232
	231
	218
	233
	239
	235
	240
	223
	231
	240
	227
	234
	231
	236
	250
	252
	221
	227
	219
	227
	233
	234
	220
	222
	234
	225
	246
	260
	256
	245
	253
	231
	235
	236
	239
	231
	227
	214
	215
	228
	222
	226
	225
	232
	246
	252
	246
	225
	235
	258
	236
	234
	230
	230
	217
	236
	225
	229
	228
	226
	233
	243
	244
	228
	243
	251
	235
	242
	232
	234
	233
	237
	245
	224
	237
	228
	222
	248
	260
	230
	205
	222
	240
	240
	245
	227
	229
	239
	217
	220
	245
	229
	230
	239
	235
	217
	227
	241
	230
	220
	221
	224
	213
	220
	224
	219
	226
	231
	228
	215
	224
	218
	207
	217
	223
	227
	219
	225
	226
	230
	238
	237
	244
	230
	220
	216
	225
	226
	229
	239
	229
	237
	205
	222
	219
	214
	208
	232
	234
	218
	224
	239
	213
	205
	215
	229
	230
	228
	225
	217
	221
	212
	212
	223
	219
	207
	231
	237
	225
	216
	199
	221
	225
	233
	210
	214
	225
	223
	237
	230
	215
	201
	222
	237
	241
	247
	249
	235
	228
	226
	210
	236
	237
	232
	243
	234
	233
	237
	225
	230
	231
	229
	237
	237
	230
	241
	238
	236
	219
	212
	215
	217
	225
	219
	219
	212
	226
	226
	205
	216
	214
	225
	218
	210
	220
	223
	223
	219
	231
	243
	252
	232
	222
	202
	220
	221
	242
	208
	208
	235
	234
	215
	228
	244
	240
	238
	223
	223
	214
	223
	234
	242
	254
	216
	204
	220
	208
	213
	214
	211
	215
	236
	219
	217
	225
	207
	221
	197
	216
	218
	202
	209
	200
	218
	206
	205
	202
	215
	213
	209
	210
	213
	220
	231
	233
	219
	213
	222
	225
	224
	219
	228
	220
	224
	195
	221
	236
	206
	226
	206
	215
	223
	218
	214
	209
	215
	222
	232
	225
	225
	238
	225
	208
	217
	224
	205
	225
	219
	224
	231
	214
	205
	230
	227
	215
	197
	196
	221
	209
	206
	220
	237
	235
	223
	225
	221
	219
	217
	225
	210
	218
	207
	202
	216
	225
	214
	227
	233
	245
	227
	210
	226
	221
	217
	206
	197
	211
	227
	214
	231
	211
	221
	209
	213
	218
	216
	206
	229
	211
	200
	197
	221
	238
	226
	220
	216
	227
	223
	214
	233
	250
	213
	215
	215
	230
	231
	225
	223
	229
	223
	228
	236
	232
	229
	231
	244
	231
	257
	259
	258
	282
	263
	254
	271
	266
	271
	259
	269
	271
	280
	289
	275
	273
	305
	320
	293
	284
	300
	320
	296
	279
	301
	301
	330
	326
	292
	304
	310
	319
	302
	321
	318
	334
	337
	335
	354
	354
	352
	339
	323
	325
	349
	340
	348
	354
	348
	350
	365
	386
	362
	387
	392
	373
	379
	370
	387
	399
	404
	391
	419
	449
	446
	443
	490
	482
	481
	498
	522
	509
	526
	533
	607
	646
	639
	639
	671
	682
	695
	753
	744
	771
	765
	838
	845
	852
	915
	964
	1006
	1034
	1097
	1108
	1219
	1340
	1404
	1552
	1684
	1796
	1954
	2261
	2646
	3132
	3527
	4071
	4769
	5582
	6357
	7051
	7829
	8674
	9514
	10152
	10941
	11565
	12041
	12457
	12684
	12831
	12998
	12984
	12773
	12510
	12203
	11915
	11649
	11035
	10305
	9944
	9367
	8760
	8225
	7712
	7072
	6489
	6150
	5563
	4852
	4467
	4074
	3624
	3228
	2893
	2509
	2240
	1980
	1776
	1630
	1471
	1261
	1158
	1068
	999
	935
	855
	738
	726
	722
	670
	608
	581
	569
	539
	521
	511
	465
	427
	455
	426
	422
	399
	384
	397
	408
	375
	358
	372
	362
	371
	354
	355
	316
	323
	311
	290
	293
	317
	295
	292
	305
	299
	300
	296
	318
	272
	274
	296
	269
	277
	274
	296
	308
	279
	286
	279
	276
	286
	286
	268
	255
	239
	260
	278
	269
	284
	264
	266
	263
	257
	246
	244
	259
	235
	230
	238
	222
	238
	241
	242
	239
	241
	246
	243
	239
	240
	244
	233
	229
	242
	224
	217
	234
	228
	247
	232
	211
	213
	219
	216
	238
	242
	225
	216
	229
	241
	244
	234
	224
	246
	230
	222
	234
	247
	214
	236
	226
	215
	209
	225
	198
	210
	225
	229
	203
	219
	220
	221
	222
	230
	229
	222
	219
	225
	219
	211
	217
	208
	220
	220
	228
	222
	227
	219
	210
	204
	212
	207
	204
	196
	217
	232
	215
	213
	194
	192
	222
	228
	227
	224
	205
	203
	209
	207
	212
	214
	204
	201
	220
	208
	204
	212
	223
	216
	201
	194
	203
	180
	204
	229
	228
	234
	217
	204
	192
	184
	195
	219
	218
	223
	203
	211
	206
	179
	200
	192
	209
	208
	207
	200
	202
	204
	182
	184
	204
	211
	194
	200
	211
	205
	193
	179
	200
	192
	182
	185
	194
	214
	209
	208
	200
	218
	204
	199
	191
	203
	220
	213
	205
	188
	180
	213
	224
	217
	185
	193
	215
	209
	190
	192
	196
	206
	202
	211
	199
	196
	187
	200
	198
	202
	196
	212
	201
	193
	192
	191
	200
	195
	182
	197
	189
	185
	179
	184
	174
	207
	201
	212
	211
	188
	184
	188
	199
	193
	185
	184
	191
	195
	192
	187
	198
	178
	195
	193
	206
	199
	186
	174
	175
	175
	181
	196
	196
	188
	201
	203
	187
	178
	190
	189
	181
	188
	198
	198
	175
	175
	178
	183
	184
	185
	181
	174
	179
	189
	191
	179
	206
	210
	207
	199
	188
	184
	177
	170
	192
	195
	191
	204
	200
	198
	195
	181
	196
	205
	203
	190
	202
	212
	188
	195
	191
	197
	199
	190
	185
	191
	198
	182
	175
	208
	217
	205
	188
	183
	203
	217
	219
	216
	213
	184
	203
	199
	196
	199
	205
	198
	203
	217
	209
	205
	217
	213
	220
	197
	191
	194
	205
	202
	178
	184
	185
	199
	207
	183
	200
	202
	204
	212
	189
	187
	198
	188
	192
	204
	189
	183
	184
	186
	186
	189
	171
	178
	212
	191
	187
	180
	183
	173
	182
	175
	175
	195
	189
	183
	189
	173
	165
	164
	171
	167
	163
	169
	171
	188
	176
	172
	183
	182
	185
	191
	161
	176
	164
	169
	172
	176
	153
	161
	170
	162
	165
	167
	157
	162
	161
	175
	159
	142
	165
	191
	163
	152
	174
	183
	167
	172
	174
	169
	161
	169
	181
	178
	170
	174
	167
	157
	158
	155
	155
	155
	177
	160
	177
	169
	169
	170
	160
	170
	167
	153
	148
	175
	194
	188
	167
	156
	159
	168
	160
	170
	154
	172
	164
	174
	160
	168
	174
	171
	180
	180
	180
	169
	172
	182
	162
	160
	172
	164
	157
	163
	177
	174
	160
	157
	158
	163
	164
	166
	157
	166
	166
	162
	158
	156
	164
	166
	169
	161
	144
	150
	174
	171
	156
	164
	156
	166
	150
	165
	155
	161
	159
	143
	148
	162
	157
	156
	156
	164
	160
	149
	150
	146
	160
	160
	162
	164
	164
	181
	167
	152
	167
	175
	148
	140
	160
	160
	149
	153
	174
	166
	146
	152
	162
	158
	175
	180
	160
	158
	164
	159
	169
	161
	170
	170
	154
	142
	148
	149
	153
	156
	175
	171
	150
	176
	169
	185
	169
	170
	161
	174
	168
	167
	172
	162
	172
	181
	180
	186
	174
	156
	168
	173
	177
	175
	166
	165
	171
	171
	152
	179
	175
	169
	159
	157
	147
	161
	179
	157
	163
	184
	175
	163
	175
	182
	179
	163
	182
	188
	168
	172
	165
	156
	160
	161
	180
	169
	176
	168
	175
	175
	169
	187
	186
	175
	188
	188
	183
	172
	202
	202
	170
	185
	189
	195
	178
	186
	213
	215
	188
	184
	178
	194
	201
	199
	198
	192
	206
	217
	239
	238
	237
	227
	239
	238
	237
	253
	256
	257
	270
	274
	269
	296
	315
	291
	286
	288
	306
	338
	344
	363
	364
	381
	400
	429
	472
	480
	529
	615
	679
	775
	861
	987
	1103
	1193
	1392
	1562
	1742
	1952
	2071
	2234
	2337
	2497
	2531
	2614
	2652
	2767
	2734
	2757
	2826
	2747
	2703
	2671
	2576
	2622
	2472
	2307
	2209
	2149
	2012
	1817
	1752
	1668
	1450
	1320
	1242
	1147
	1065
	988
	889
	823
	734
	714
	642
	599
	540
	485
	449
	411
	384
	337
	309
	336
	309
	287
	262
	239
	293
	249
	217
	236
	243
	231
	215
	211
	209
	190
	194
	202
	198
	210
	196
	181
	189
	201
	203
	191
	194
	193
	191
	189
	195
	191
	181
	178
	175
	178
	184
	192
	191
	170
	172
	194
	185
	183
	182
	172
	190
	181
	176
	168
	158
	164
	162
	160
	158
	171
	180
	172
	167
	163
	163
	163
	159
	148
	141
	162
	170
	155
	150
	148
	156
	159
	160
	168
	182
	169
	145
	133
	155
	153
	142
	152
	166
	163
	149
	179
	173
	143
	162
	169
	182
	173
	166
	153
	168
	156
	148
	165
	164
	157
	154
	144
	163
	178
	197
	170
	154
	164
	163
	156
	167
	160
	164
	180
	180
	166
	161
	154
	134
	150
	145
	142
	164
	171
	163
	155
	147
	137
	147
	162
	152
	143
	150
	147
	159
	153
	152
	138
	146
	150
	163
	154
	134
	156
	170
	147
	146
	159
	155
	142
	159
	150
	153
	169
	152
	150
	147
	142
	133
	140
	157
	165
	154
	158
	160
	138
	134
	128
	141
	139
	131
	138
	138
	144
	142
	150
	143
	150
	158
	152
	152
	157
	152
	142
	139
	155
	158
	151
	163
	155
	151
	164
	160
	153
	151
	166
	158
	173
	148
	132
	159
	161
	142
	149
	151
	142
	149
	158
	162
	143
	133
	128
	148
	152
	155
	153
	141
	140
	147
	143
	145
	134
	122
	128
	127
	142
	157
	134
	125
	139
	142
	130
	132
	126
	138
	137
	137
	130
	127
	142
	156
	162
	150
	133
	138
	129
	134
	137
	128
	140
	142
	139
	144
	137
	131
	145
	162
	149
	133
	142
	136
	136
	138
	130
	121
	138
	144
	134
	137
	148
	145
	139
	135
	140
	138
	136
	137
	140
	141
	136
	146
	142
	137
	137
	130
	137
	135
	136
	144
	146
	148
	141
	151
	138
	127
	144
	136
	130
	133
	132
	123
	145
	133
	147
	124
	144
	142
	142
	153
	136
	140
	130
	122
	136
	139
	131
	124
	129
	141
	153
	149
	141
	139
	124
	128
	144
	134
	133
	126
	146
	157
	149
	144
	138
	149
	151
	145
	142
	149
	134
	145
	133
	128
	140
	152
	136
	144
	135
	138
	138
	146
	145
	152
	147
	151
	163
	154
	136
	129
	129
	145
	154
	149
	166
	145
	140
	154
	157
	144
	154
	151
	172
	168
	148
	159
	158
	159
	180
	178
	157
	174
	171
	159
	159
	188
	198
	169
	170
	153
	157
	154
	163
	170
	170
	163
	161
	151
	136
	152
	149
	145
	161
	161
	170
	163
	143
	140
	136
	153
	146
	161
	154
	147
	141
	146
	137
	147
	150
	128
	139
	141
	135
	139
	151
	139
	139
	134
	137
	138
	152
	129
	146
	140
	145
	138
	143
	154
	134
	136
	147
	158
	139
	136
	136
	136
	143
	139
	140
	141
	139
	136
	148
	159
	155
	137
	152
	153
	158
	161
	158
	158
	165
	161
	144
	156
	161
	154
	162
	155
	150
	173
	161
	156
	165
	160
	142
	151
	166
	158
	169
	158
	154
	155
	158
	164
	170
	167
	167
	157
	160
	158
	149
	155
	157
	161
	154
	160
	159
	175
	177
	156
	175
	178
	173
	175
	188
	191
	170
	177
	179
	168
	177
	194
	188
	180
	175
	193
	178
	190
	196
	202
	192
	187
	174
	161
	170
	161
	174
	196
	198
	193
	189
	184
	184
	185
	186
	182
	170
	183
	182
	185
	196
	184
	187
	189
	178
	182
	172
	171
	186
	196
	185
	206
	203
	187
	219
	213
	203
	198
	212
	214
	220
	230
	256
	247
	246
	229
	241
	257
	264
	258
	264
	291
	308
	285
	308
	316
	314
	337
	369
	391
	362
	359
	393
	394
	420
	455
	496
	500
	514
	537
	572
	628
	644
	670
	713
	811
	860
	945
	1067
	1164
	1361
	1491
	1695
	2003
	2292
	2591
	2881
	3223
	3587
	3852
	4165
	4473
	4552
	4621
	4844
	4940
	4959
	4977
	5049
	5063
	5120
	5022
	4934
	4957
	4780
	4600
	4377
	4146
	3900
	3719
	3461
	3179
	2950
	2731
	2566
	2336
	2131
	1942
	1763
	1537
	1406
	1295
	1220
	1118
	1015
	873
	789
	753
	653
	610
	578
	515
	472
	430
	412
	404
	367
	341
	357
	320
	314
	310
	299
	283
	284
	273
	257
	244
	234
	224
	246
	235
	222
	223
	223
	215
	204
	201
	187
	204
	189
	206
	184
	198
	177
	172
	163
	181
	199
	191
	175
	175
	171
	161
	157
	169
	170
	157
	155
	152
	172
	165
	154
	153
	163
	165
	156
	172
	165
	156
	149
	157
	161
	154
	146
	144
	149
	153
	152
	148
	153
	176
	170
	155
	163
	186
	189
	175
	163
	159
	149
	157
	166
	171
	158
	155
	176
	153
	151
	158
	153
	162
	175
	158
	148
	141
	149
	142
	149
	160
	146
	146
	167
	175
	154
	138
	131
	158
	160
	150
	167
	163
	145
	163
	154
	141
	145
	148
	150
	158
	140
	142
	159
	158
	149
	144
	147
	146
	137
	139
	138
	136
	136
	140
	154
	153
	144
	139
	137
	138
	135
	129
	137
	131
	150
	139
	127
	133
	132
	138
	146
	134
	132
	151
	143
	136
	120
	125
	126
	144
	136
	138
	141
	122
	120
	133
	130
	122
	123
	131
	145
	143
	133
	136
	138
	137
	139
	119
	132
	122
	119
	135
	144
	121
	145
	142
	142
	149
	129
	135
	151
	140
	145
	148
	142
	136
	136
	153
	147
	145
	121
	131
	135
	118
	119
	137
	138
	136
	136
	141
	142
	131
	145
	142
	126
	129
	125
	109
	127
	132
	137
	136
	115
	114
	133
	123
	116
	134
	131
	116
	105
	115
	130
	132
	131
	138
	130
	138
	132
	133
	141
	137
	137
	138
	129
	129
	126
	122
	123
	146
	127
	124
	134
	125
	130
	127
	120
	128
	133
	130
	128
	119
	132
	112
	126
	136
	125
	132
	126
	117
	127
	130
	126
	132
	115
	125
	131
	136
	136
	123
	119
	130
	125
	123
	132
	133
	141
	130
	125
	128
	135
	163
	153
	136
	123
	126
	144
	137
	129
	131
	133
	144
	138
	135
	146
	147
	141
	138
	126
	131
	124
	128
	128
	141
	140
	139
	149
	152
	142
	142
	131
	134
	154
	161
	140
	136
	136
	125
	137
	129
	141
	151
	134
	134
	130
	143
	138
	123
	133
	132
	135
	148
	157
	145
	141
	137
	134
	127
	132
	130
	125
	134
	120
	128
	132
	125
	127
	130
	129
	119
	132
	137
	132
	131
	139
	139
	124
	119
	140
	126
	128
	126
	126
	121
	132
	120
	118
	118
	120
	139
	132
	130
	124
	120
	114
	123
	127
	130
	130
	107
	124
	137
	139
	112
	119
	119
	118
	118
	137
	130
	112
	132
	122
	116
	131
	120
	119
	125
	120
	120
	121
	126
	110
	123
	123
	121
	126
	126
	107
	129
	133
	128
	133
	131
	126
	134
	132
	117
	120
	132
	126
	119
	116
	115
	131
	132
	121
	116
	131
	129
	117
	110
	126
	135
	139
	127
	133
	134
	135
	134
	133
	131
	128
	112
	127
	122
	117
	113
	117
	101
	118
	122
	126
	130
	120
	120
	138
	134
	128
	122
	135
	120
	119
	133
	121
	126
	131
	119
	127
	116
	117
	134
	135
	123
	126
	121
	134
	123
	122
	134
	139
	138
	126
	113
	116
	123
	128
	123
	135
	135
	125
	125
	131
	125
	140
	134
	129
	125
	127
	130
	119
	116
	132
	150
	132
	121
	126
	127
	132
	115
	138
	147
	142
	147
	148
	138
	147
	142
	149
	148
	149
	162
	149
	150
	164
	183
	175
	164
	178
	199
	208
	221
	207
	229
	259
	287
	290
	308
	337
	338
	379
	370
	341
	366
	354
	343
	351
	358
	358
	375
	398
	380
	376
	374
	348
	346
	307
	322
	312
	291
	278
	276
	274
	241
	232
	227
	216
	219
	207
	199
	201
	185
	178
	164
	144
	133
	149
	141
	130
	143
	151
	143
	133
	138
	137
	137
	141
	145
	122
	121
	125
	120
	110
	123
	124
	118
	134
	133
	128
	127
	125
	120
	121
	112
	106
	106
	107
	114
	110
	118
	110
	106
	108
	122
	130
	118
	124
	104
	105
	121
	124
	116
	115
	129
	120
	122
	123
	128
	128
	116
	108
	105
	112
	137
	132
	124
	115
	103
	102
	118
	125
	117
	114
	116
	126
	108
	104
	126
	132
	116
	107
	109
	114
	121
	130
	115
	117
	127
	117
	123
	116
	121
	110
	125
	115
	120
	112
	111
	115
	119
	111
	118
	114
	122
	111
	123
	132
	144
	120
	111
	100
	108
	114
	127
	123
	112
	122
	131
	130
	123
	112
	105
	114
	105
	102
	118
	116
	116
	124
	100
	104
	106
	122
	115
	96
	125
	120
	110
	113
	107
	120
	131
	127
	120
	119
	122
	117
	107
	102
	113
	123
	121
	114
	115
	118
	130
	119
	102
	112
	128
	122
	109
	105
	100
	106
	109
	103
	104
	114
	121
	115
	105
	109
	106
	102
	117
	114
	109
	103
	114
	117
	113
	117
	112
	107
	121
	126
	109
	127
	122
	108
	115
	113
	108
	110
	109
	111
	111
	109
	113
	105
	101
	96
	106
	110
	109
	115
	114
	107
	120
	116
	110
	109
	107
	122
	124
	122
	110
	116
	109
	115
	114
	102
	117
	129
	134
	122
	120
	120
	117
	111
	115
	132
	145
	124
	113
	106
	100
	109
	106
	117
	125
	120
	109
	108
	107
	127
	116
	111
	119
	118
	99
	106
	111
	124
	126
	120
	115
	115
	126
	127
	109
	109
	119
	114
	112
	110
	112
	116
	112
	123
	115
	110
	116
	106
	113
	139
	130
	131
	124
	111
	120
	105
	122
	127
	126
	117
	122
	125
	132
	117
	119
	121
	111
	121
	125
	114
	112
	110
	110
	107
	112
	128
	119
	120
	123
	124
	135
	142
	120
	117
	110
	118
	126
	127
	123
	126
	117
	132
	136
	132
	127
	136
	136
	131
	138
	141
	139
	131
	135
	128
	122
	125
	123
	131
	124
	124
	119
	123
	125
	144
	151
	133
	130
	150
	142
	132
	131
	147
	126
	127
	119
	122
	126
	126
	126
	136
	144
	133
	132
	134
	140
	114
	140
	144
	131
	128
	135
